date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin
2014-01-16,0.0011733487229451487,-0.15884303054124604,-0.007386844225692801,-0.062145665820305784
2014-01-17,-0.0133001731765926,0.3324201928980113,-0.04001012411623617,-0.07785108455112755
2014-01-18,-0.005396374968786123,-0.4006237729336979,0.01346993197450419,-0.022656508039127887
2014-01-19,-0.008321259650840553,-0.6966913352365776,0.011943968914174707,-0.010136401078822521
2014-01-20,0.0020591640460400134,0.22865632514266832,0.009005497856904743,-0.013930451454901904
2014-01-21,0.0004282947006728144,-0.06256497760813406,-0.006845598241165707,-0.013392773528199231
2014-01-22,-0.001305336945675111,0.15357202111017632,-0.00849983568776913,0.018991191191341628
2014-01-23,1.6338016948919493e-05,-0.049628321965561106,-0.00032920752308041035,0.0051168756833677165
2014-01-24,-0.014127622228124996,0.6623888996663325,-0.02132828952182253,-0.027930911025617067
2014-01-25,0.0010995886405603431,0.15280909430437006,0.007195832457262963,-0.02967433046199719
2014-01-26,-0.009438723542543903,-0.49375330133700235,0.01911627429525109,-0.004309219753384386
2014-01-27,-0.039594766212363325,1.0635798023134315,-0.037227828251570116,-0.03315863235092198
2014-01-28,0.002568362703387581,0.7357308873598045,0.003490899658439295,-0.02946397839109649
2014-01-29,-0.010360933197036112,-1.2814762705937737,0.008085154157583707,-0.00029504839670602134
2014-01-30,-0.0001876058213662876,-0.4295003515189819,0.0004368001579109215,-0.007003811320420272
2014-01-31,0.00023206178157541185,0.09997208137377456,0.002321265881299217,-0.023368361435595952
2014-02-01,-0.009233525213131318,-0.47824362119402863,0.019307158117609635,0.033980467284367766
2014-02-02,-0.004906421743731252,-0.6644242527192601,0.007384471177340313,0.03799233914079281
2014-02-03,0.007899008290734257,-0.4917521136789116,-0.016062987979126198,0.013127786340852099
2014-02-04,-0.0015979587497891733,0.6329889329949019,-0.002524465541962395,0.01012895566728389
2014-02-05,-0.00478953263903829,0.5496749444768634,-0.008713390863388515,-0.00099165672824153
2014-02-06,-0.02801205979671529,0.9899374913657821,-0.028296796556384618,-0.04764761073907742
2014-02-07,-0.16316551462813714,2.019208772392079,-0.0808066589542602,-0.13102097601866314
2014-02-08,0.009326542325797037,-0.42871515331118104,-0.02175463650809517,-0.13604764248523915
2014-02-09,-0.027313348300153514,-1.4781843865444673,0.01847763279654413,-0.11785690823112216
2014-02-10,-0.12126278144715799,1.665668495018017,-0.07280126976637469,-0.17488852665440557
2014-02-11,0.04467681787558693,0.971355021683733,0.04599432429776784,-0.1118050090049525
2014-02-12,0.0484155101932176,-1.5289394017227504,-0.03166607527980825,-0.06432161424431804
2014-02-13,0.019694306675150722,-0.3544750176789977,-0.05555908228484896,-0.09665510687938961
2014-02-14,-0.010475347228012164,1.4832912033527936,-0.007062232422287651,-0.1193078447240794
2014-02-15,-0.01369798084452251,-0.30622696330713506,0.0447314655005866,-0.00767033427186703
2014-02-16,0.033320367260991156,-0.9542755962404597,-0.034916922734127054,-0.08443043598151068
2014-02-17,-0.00035868846938611794,-0.04104099270144257,0.008739761048068173,-0.0462263072134248
2014-02-18,0.00013078691423050822,-0.5761173922583804,-0.0002270143480963549,0.00965254108259006
2014-02-19,0.008558028686334925,-0.573848505803424,-0.014913393691516452,0.0016692160598508199
